# Time   Feature_ID   Passnumber   X  Y  Score

0.00000     0    0    0.4550667703  0.1970987916   -100000000.0
0.00000     1    0    0.5177824497  0.1917772740   -100000000.0
0.00000     2    0    0.5751832128  0.1853913665   -100000000.0
0.00000     3    0    0.6485286355  0.1821984649   -100000000.0
0.00000     4    0    0.7271889448  0.1768769026   -100000000.0
0.00000     5    0    0.8026603460  0.1726196706   -100000000.0
0.00000     6    0    0.8993912339  0.1672981679   -100000000.0
0.00000     7    0    0.9993110895  0.1619766057   -100000000.0

