# Corner_ID  Easting Northing Altitude

0  738300.4917   4322670.24   38
1  738365.4   4322657   38
2  738381.6083   4322736.46   38
3  738316.7   4322749.7   38
4  738300.4917   4322670.24   19
5  738365.4   4322657   19
6  738381.6083   4322736.46   19
7  738316.7   4322749.7   19
8  738238.7   4322641.8   19
9  738209   4322505.4   19
10  738256.4   4322637.5   19
11  738229.8   4322516   19
